P	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	1	1	0	0	0	0	0	0	0	0	0	P	P	P	P	P	P	0	0	B_CITATION
celle	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	5	0	0	0	0	0	0	0	0	0	0	0	c	ce	cel	lle	le	e	0	0	O
sur	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	1	0	s	su	sur	sur	ur	r	0	0	O
laquelle	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	8	0	0	0	0	0	0	0	0	0	0	0	l	la	laq	lle	le	e	0	0	O
se	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	0	0	s	se	se	se	se	e	0	0	O
fonde	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	5	0	0	0	0	0	0	0	0	0	0	0	f	fo	fon	nde	de	e	0	0	O
la	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
derniere	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	8	0	0	0	0	0	0	0	0	0	0	0	d	de	der	ere	re	e	0	0	O
taxation	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	8	0	0	0	0	0	0	0	0	0	0	0	t	ta	tax	ion	on	n	0	0	O
fiscale	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	0	0	0	0	0	0	f	fi	fis	ale	le	e	0	0	O
(	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	1	0	0	0	0	0	0	0	0	(	(	(	(	(	(	0	0	O
art	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	1	0	a	ar	art	art	rt	t	0	0	B_CITATION
.	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	I_CITATION
23	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	1	0	0	0	0	0	2	23	23	23	23	3	0	0	I_CITATION
al.	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	1	0	0	0	0	1	0	a	al	al.	al.	l.	.	0	0	I_CITATION
1	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	I_CITATION
et	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	e	et	et	et	et	t	0	0	I_CITATION
2	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	1	0	0	0	0	0	2	2	2	2	2	2	0	0	I_CITATION
OPC	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	1	1	0	0	0	0	0	0	0	1	0	O	OP	OPC	OPC	PC	C	0	0	I_CITATION
-AVS/AI	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	1	1	0	0	0	0	0	0	0	0	0	-	-A	-AV	/AI	AI	I	0	0	I_CITATION
)	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	1	1	0	0	0	0	0	0	)	)	)	)	)	)	0	0	O
.	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	O

Si	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	1	0	0	0	0	0	0	0	0	0	S	Si	Si	Si	Si	i	0	0	O
la	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
personne	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	8	0	0	0	0	0	0	0	0	0	0	0	p	pe	per	nne	ne	e	0	0	O
qui	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	0	0	q	qu	qui	qui	ui	i	0	0	O
sollicite	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	9	0	0	0	0	0	0	0	0	0	0	0	s	so	sol	ite	te	e	0	0	O
l	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	l	l	l	l	l	l	0	0	O
'	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	'	'	'	'	'	'	0	0	O
octroi	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	6	0	0	0	0	0	0	0	0	0	0	0	o	oc	oct	roi	oi	i	0	0	O
d	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	d	d	d	d	d	d	0	0	O
'	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	'	'	'	'	'	'	0	0	O
une	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	0	0	u	un	une	une	ne	e	0	0	O
prestation	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	10	0	0	0	0	0	0	0	0	0	0	0	p	pr	pre	ion	on	n	0	0	O
complementaire	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	14	0	0	0	0	0	0	0	0	0	0	0	c	co	com	ire	re	e	0	0	O
annuelle	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	8	0	0	0	0	0	0	0	0	0	0	0	a	an	ann	lle	le	e	0	0	O
peut	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	4	0	0	0	0	0	0	0	0	0	0	0	p	pe	peu	eut	ut	t	0	0	O
rendre	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	6	0	0	0	0	0	0	0	0	0	0	0	r	re	ren	dre	re	e	0	0	O
vraisemblable	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	13	0	0	0	0	0	0	0	0	0	0	0	v	vr	vra	ble	le	e	0	0	O
que	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	1	0	q	qu	que	que	ue	e	0	0	O
,	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O
durant	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	6	0	0	0	0	0	0	1	0	0	0	0	d	du	dur	ant	nt	t	0	0	O
la	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
periode	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	0	0	0	0	0	0	p	pe	per	ode	de	e	0	0	O
pour	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	4	0	0	0	0	0	0	0	0	0	0	0	p	po	pou	our	ur	r	0	0	O
laquelle	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	8	0	0	0	0	0	0	0	0	0	0	0	l	la	laq	lle	le	e	0	0	O
elle	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	4	0	0	0	0	0	0	0	0	0	0	0	e	el	ell	lle	le	e	0	0	O
demande	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	0	0	0	0	0	0	d	de	dem	nde	de	e	0	0	O
la	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
prestation	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	10	0	0	0	0	0	0	0	0	0	0	0	p	pr	pre	ion	on	n	0	0	O
,	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O
ses	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	0	0	s	se	ses	ses	es	s	0	0	O
revenus	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	0	0	0	0	0	0	r	re	rev	nus	us	s	0	0	O
determinants	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	12	0	0	0	0	0	0	1	0	0	0	0	d	de	det	nts	ts	s	0	0	O
seront	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	6	0	0	0	0	0	0	0	0	0	0	0	s	se	ser	ont	nt	t	0	0	O
notablement	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	11	0	0	0	0	0	0	1	0	0	0	0	n	no	not	ent	nt	t	0	0	O
inferieurs	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	10	0	0	0	0	0	0	0	0	0	0	0	i	in	inf	urs	rs	s	0	0	O
a	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	a	a	a	a	a	a	0	0	O
ceux	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	4	0	0	0	0	0	0	0	0	0	0	0	c	ce	ceu	eux	ux	x	0	0	O
qu	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	0	0	q	qu	qu	qu	qu	u	0	0	O
'	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	'	'	'	'	'	'	0	0	O
elle	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	4	0	0	0	0	0	0	0	0	0	0	0	e	el	ell	lle	le	e	0	0	O
avait	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	5	0	0	0	0	0	0	0	0	0	0	0	a	av	ava	ait	it	t	0	0	O
obtenus	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	0	0	0	0	0	0	o	ob	obt	nus	us	s	0	0	O
au	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	0	0	a	au	au	au	au	u	0	0	O
cours	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	5	0	0	0	0	0	0	0	0	0	0	0	c	co	cou	urs	rs	s	0	0	O
de	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	d	de	de	de	de	e	0	0	O
la	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
periode	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	0	0	0	0	0	0	p	pe	per	ode	de	e	0	0	O
servant	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	0	0	0	0	0	0	s	se	ser	ant	nt	t	0	0	O
de	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	d	de	de	de	de	e	0	0	O
base	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	4	0	0	0	0	0	0	0	0	0	0	0	b	ba	bas	ase	se	e	0	0	O
de	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	d	de	de	de	de	e	0	0	O
calcul	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	6	0	0	0	0	0	0	0	0	0	0	0	c	ca	cal	cul	ul	l	0	0	O
conformement	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	12	0	0	0	0	0	0	0	0	0	0	0	c	co	con	ent	nt	t	0	0	O
a	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	a	a	a	a	a	a	0	0	O
ce	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	0	0	c	ce	ce	ce	ce	e	0	0	O
qui	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	0	0	q	qu	qui	qui	ui	i	0	0	O
precede	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	0	0	0	0	0	0	p	pr	pre	ede	de	e	0	0	O
,	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O
ce	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	0	0	c	ce	ce	ce	ce	e	0	0	O
sont	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	4	0	0	0	0	0	0	0	0	0	0	0	s	so	son	ont	nt	t	0	0	O
les	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	1	0	l	le	les	les	es	s	0	0	O
revenus	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	0	0	0	0	0	0	r	re	rev	nus	us	s	0	0	O
determinants	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	12	0	0	0	0	0	0	1	0	0	0	0	d	de	det	nts	ts	s	0	0	O
probables	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	9	0	0	0	0	0	0	0	0	0	0	0	p	pr	pro	les	es	s	0	0	O
,	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O
convertis	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	9	0	0	0	0	0	0	0	0	0	0	0	c	co	con	tis	is	s	0	0	O
en	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	e	en	en	en	en	n	0	0	O
revenu	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	6	0	0	0	0	0	0	0	0	0	1	0	r	re	rev	enu	nu	u	0	0	O
annuel	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	6	0	0	0	0	0	0	0	0	0	0	0	a	an	ann	uel	el	l	0	0	O
,	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O
et	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	e	et	et	et	et	t	0	0	O
la	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
fortune	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	0	0	0	0	0	0	f	fo	for	une	ne	e	0	0	O
existant	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	8	0	0	0	0	0	0	0	0	0	0	0	e	ex	exi	ant	nt	t	0	0	O
a	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	a	a	a	a	a	a	0	0	O
la	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
date	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	4	0	0	0	0	0	0	0	0	0	0	0	d	da	dat	ate	te	e	0	0	O
a	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	a	a	a	a	a	a	0	0	O
laquelle	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	8	0	0	0	0	0	0	0	0	0	0	0	l	la	laq	lle	le	e	0	0	O
le	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	le	le	le	le	e	0	0	O
droit	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	5	0	0	0	0	0	0	0	0	0	1	0	d	dr	dro	oit	it	t	0	0	O
a	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	a	a	a	a	a	a	0	0	O
la	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
prestation	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	10	0	0	0	0	0	0	0	0	0	0	0	p	pr	pre	ion	on	n	0	0	O
complementaire	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	14	0	0	0	0	0	0	0	0	0	0	0	c	co	com	ire	re	e	0	0	O
annuelle	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	8	0	0	0	0	0	0	0	0	0	0	0	a	an	ann	lle	le	e	0	0	O
prend	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	5	0	0	0	0	0	0	0	0	0	0	0	p	pr	pre	end	nd	d	0	0	O
naissance	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	9	0	0	0	0	0	0	0	0	0	0	0	n	na	nai	nce	ce	e	0	0	O
,	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O
qui	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	0	0	q	qu	qui	qui	ui	i	0	0	O
sont	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	4	0	0	0	0	0	0	0	0	0	0	0	s	so	son	ont	nt	t	0	0	O
determinants	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	12	0	0	0	0	0	0	1	0	0	0	0	d	de	det	nts	ts	s	0	0	O
(	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	1	0	0	0	0	0	0	0	0	(	(	(	(	(	(	0	0	O
art	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	1	0	a	ar	art	art	rt	t	0	0	B_CITATION
.	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	I_CITATION
23	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	1	0	0	0	0	0	2	23	23	23	23	3	0	0	I_CITATION
al.	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	1	0	0	0	0	1	0	a	al	al.	al.	l.	.	0	0	I_CITATION
4	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	1	0	0	0	0	0	4	4	4	4	4	4	0	0	I_CITATION
OPC	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	1	1	0	0	0	0	0	0	0	1	0	O	OP	OPC	OPC	PC	C	0	0	I_CITATION
-AVS/AI	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	1	1	0	0	0	0	0	0	0	0	0	-	-A	-AV	/AI	AI	I	0	0	I_CITATION
)	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	1	1	0	0	0	0	0	0	)	)	)	)	)	)	0	0	O
.	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	O

5.5.1Il	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	1	0	0	0	0	0	5	5.	5.5	1Il	Il	l	0	0	O
n	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	n	n	n	n	n	n	0	0	O
'	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	'	'	'	'	'	'	0	0	O
est	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	0	0	e	es	est	est	st	t	0	0	O
pas	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	0	0	p	pa	pas	pas	as	s	0	0	O
conteste	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	8	0	0	0	0	0	0	0	0	0	0	0	c	co	con	ste	te	e	0	0	O
que	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	1	0	q	qu	que	que	ue	e	0	0	O
les	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	1	0	l	le	les	les	es	s	0	0	O
revenus	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	0	0	0	0	0	0	r	re	rev	nus	us	s	0	0	O
du	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	1	0	0	1	0	d	du	du	du	du	u	0	0	O
recourant	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	9	0	0	0	0	0	0	0	0	0	0	0	r	re	rec	ant	nt	t	0	0	O
ont	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	0	0	o	on	ont	ont	nt	t	0	0	O
diminue	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	0	0	0	0	0	0	d	di	dim	nue	ue	e	0	0	O
de	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	d	de	de	de	de	e	0	0	O
maniere	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	0	0	0	0	0	0	m	ma	man	ere	re	e	0	0	O
importante	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	10	0	0	0	0	0	0	0	0	0	0	0	i	im	imp	nte	te	e	0	0	O
des	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	1	0	d	de	des	des	es	s	0	0	O
le	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	le	le	le	le	e	0	0	O
1er	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	1	0	0	0	0	0	1	1e	1er	1er	er	r	0	0	O
aout	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	4	0	0	0	0	0	0	0	0	0	0	0	a	ao	aou	out	ut	t	0	0	O
1999	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	4	0	0	0	0	0	1	0	0	0	0	0	1	19	199	999	99	9	0	0	O
,	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O
ensuite	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	7	0	0	0	0	0	0	0	0	0	0	0	e	en	ens	ite	te	e	0	0	O
de	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	d	de	de	de	de	e	0	0	O
sa	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	0	0	s	sa	sa	sa	sa	a	0	0	O
mise	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	4	0	0	0	0	0	0	0	0	0	0	0	m	mi	mis	ise	se	e	0	0	O
a	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	a	a	a	a	a	a	0	0	O
la	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	l	la	la	la	la	a	0	0	O
retraite	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	8	0	0	0	0	0	0	0	0	0	0	0	r	re	ret	ite	te	e	0	0	O
.	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	O

Depuis	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	6	0	1	0	0	0	0	0	0	0	0	0	D	De	Dep	uis	is	s	0	0	O
cette	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	5	0	0	0	0	0	0	0	0	0	0	0	c	ce	cet	tte	te	e	0	0	O
date	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	4	0	0	0	0	0	0	0	0	0	0	0	d	da	dat	ate	te	e	0	0	O
,	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O
il	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	i	il	il	il	il	l	0	0	O
a	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	a	a	a	a	a	a	0	0	O
percu	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	5	0	0	0	0	0	0	0	0	0	0	0	p	pe	per	rcu	cu	u	0	0	O
une	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	0	0	u	un	une	une	ne	e	0	0	O
rente	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	5	0	0	0	0	0	0	0	0	0	0	0	r	re	ren	nte	te	e	0	0	O
de	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	d	de	de	de	de	e	0	0	O
vieillesse	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	10	0	0	0	0	0	0	0	0	0	0	0	v	vi	vie	sse	se	e	0	0	O
de	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	1	0	d	de	de	de	de	e	0	0	O
731	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	1	0	0	0	0	0	7	73	731	731	31	1	0	0	O
fr	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	2	0	0	0	0	0	0	0	0	0	0	0	f	fr	fr	fr	fr	r	0	0	O
.	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	1	0	0	0	0	0	0	.	.	.	.	.	.	0	0	O

par	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	3	0	0	0	0	0	0	0	0	0	1	0	p	pa	par	par	ar	r	0	0	O
mois	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	4	0	0	0	0	0	0	0	0	0	0	0	m	mo	moi	ois	is	s	0	0	O
,	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	,	,	,	,	,	,	0	0	O
a	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	1	0	0	0	0	0	0	0	0	0	0	0	a	a	a	a	a	a	0	0	O
laquelle	0a56f5a9-e57f-4370-9c3d-0c5fd86cf339.txt	8	0	0	0	0	0	0	0	0	0	0	0	l	la	laq	lle	le	e	0	0	O
